goal	rule	score
companion(isildur, X)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
companion(gimli, frodo)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX1, rivendell)	visited(arwen, rivendell)	1
mortal(aragorn)	mortal(X) :- race(X, human)	1
visited(Z, I)	visited(elladan, rivendell)	1
visited(Z, I)	visited(finglas, fangorn)	1
alignment(R2, good)	alignment(bilbo, good)	1
visited(I, L)	visited(dain, iron_hills)	1
visited(X, moria)	visited(merry, moria)	1
visited(R1, rohan)	visited(eowyn, rohan)	1
visited(I, L)	visited(rosie, shire)	1
race(frodo, I)	race(frodo, hobbit)	1
visited(R1, I)	visited(haldir, lothlorien)	1
visited(Y, rohan)	visited(eomer, rohan)	1
visited(R2, I)	visited(frodo, rivendell)	1
visited(_EX0, shire)	visited(bilbo, shire)	1
companion(pippin, R2)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(derufin, I)	visited(derufin, gondor)	1
visited(hirluin, gondor)	visited(hirluin, gondor)	1
visited(rosie, I)	visited(rosie, shire)	1
race(I, human)	race(eowyn, human)	1
visited(L, I)	visited(leaflock, fangorn)	1
race(I, L)	race(gandalf, maia)	1
visited(R1, I)	visited(finglas, fangorn)	1
visited(R1, I)	visited(elladan, rivendell)	1
alignment(R1, good)	alignment(aragorn, good)	1
visited(Z, gondor)	visited(derufin, gondor)	1
visited(Y, I)	visited(bombadil, shire)	1
race(pippin, hobbit)	race(pippin, hobbit)	1
visited(I, L)	visited(gollum, moria)	1
companion(legolas, gandalf)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX0, fangorn)	visited(treebeard, fangorn)	1
visited(L, mordor)	visited(shagrat, mordor)	1
visited(R, I)	visited(gimli, moria)	1
race(theoden, human)	race(theoden, human)	1
visited(Z, I)	visited(bilbo, shire)	1
visited(_EX1, I)	visited(elendil, gondor)	1
visited(Z, fangorn)	visited(beechbone, fangorn)	1
visited(R, I)	visited(sam, rivendell)	1
companion(I, I)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
race(_EX1, I)	race(balin, dwarf)	1
companion(merry, frodo)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX1, I)	visited(legolas, moria)	1
visited(X, rivendell)	visited(elrohir, rivendell)	1
visited(_EX0, I)	visited(tuor, gondor)	1
visited(Y, shire)	visited(goldberry, shire)	1
visited(Y, fangorn)	visited(beechbone, fangorn)	1
visited(Y, mordor)	visited(sauron, mordor)	1
visited(gimli, I)	visited(gimli, moria)	1
visited(X, I)	visited(theoden, rohan)	1
visited(_EX0, I)	visited(elrond, rivendell)	1
character(I)	character(celeborm)	1
visited(R2, I)	visited(butterbur, bree)	1
visited(L, shire)	visited(sam, shire)	1
visited(R2, I)	visited(faramir, gondor)	1
visited(R1, shire)	visited(elanor, shire)	1
visited(R, rohan)	visited(hama, rohan)	1
companion(X, X)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX0, mordor)	visited(elendil, mordor)	1
visited(_EX0, iron_hills)	visited(dain, iron_hills)	1
visited(_EX1, I)	visited(forlong, gondor)	1
visited(L, gondor)	visited(imrahil, gondor)	1
visited(_EX0, I)	visited(beechbone, fangorn)	1
visited(R, iron_hills)	visited(dain, iron_hills)	1
companion(arwen, bilbo)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
companion(boromir, elrond)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX1, I)	visited(pippin, rivendell)	1
alignment(bilbo, good)	alignment(bilbo, good)	1
character(I)	character(fastred)	1
character(I)	character(elanor)	1
visited(sam, I)	visited(sam, rivendell)	1
race(I, L)	race(theoden, human)	1
companion(legolas, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(R, gondor)	visited(hirluin, gondor)	1
visited(I, L)	visited(gimli, moria)	1
visited(_EX1, I)	visited(butterbur, bree)	1
visited(X, rohan)	visited(eowyn, rohan)	1
visited(Z, I)	visited(elrond, rivendell)	1
race(elrond, I)	race(elrond, elf)	1
visited(_EX1, I)	visited(faramir, gondor)	1
visited(R, I)	visited(merry, rivendell)	1
carries(L, I)	carries(aragorn, anduril)	1
visited(Y, I)	visited(thorin, erebor)	1
visited(X, rivendell)	visited(earendil, rivendell)	1
race(_EX1, I)	race(galadriel, elf)	1
visited(_EX1, I)	visited(elrohir, rivendell)	1
visited(X, gondor)	visited(golasgil, gondor)	1
race(R2, I)	race(saruman, maia)	1
visited(X, mordor)	visited(frodo, mordor)	1
visited(sam, rivendell)	visited(sam, rivendell)	1
visited(Y, I)	visited(radagast, mirkwood)	1
visited(_EX1, I)	visited(bilbo, shire)	1
visited(_EX0, I)	visited(brealight, fangorn)	1
visited(R2, I)	visited(saruman, isengard)	1
visited(R, lothlorien)	visited(galadriel, lothlorien)	1
companion(elrond, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Z, I)	visited(gloin, rivendell)	1
visited(Z, I)	visited(treebeard, fangorn)	1
visited(_EX0, rivendell)	visited(glorfindel, rivendell)	1
visited(R1, I)	visited(elrond, rivendell)	1
companion(elfstan, I)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
race(I, L)	race(eowyn, human)	1
visited(_EX1, I)	visited(hama, rohan)	1
visited(R, shire)	visited(bombadil, shire)	1
companion(I, arwen)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
race(maggot, I)	race(maggot, hobbit)	1
visited(L, moria)	visited(pippin, moria)	1
visited(I, mordor)	visited(shagrat, mordor)	1
visited(_EX0, I)	visited(ghân, rohan)	1
visited(Z, I)	visited(maggot, shire)	1
visited(R2, I)	visited(earendil, rivendell)	1
visited(_EX1, gondor)	visited(derufin, gondor)	1
visited(_EX1, I)	visited(hirluin, gondor)	1
visited(Y, I)	visited(boromir, moria)	1
visited(X, I)	visited(gandalf, isengard)	1
visited(I, moria)	visited(aragorn, moria)	1
visited(Y, I)	visited(balin, moria)	1
visited(X, I)	visited(balin, moria)	1
visited(_EX1, shire)	visited(fastred, shire)	1
race(I, dwarf)	race(balin, dwarf)	1
companion(gandalf, merry)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Y, I)	visited(thranduil, mirkwood)	1
visited(Y, I)	visited(merry, moria)	1
companion(gloin, frodo)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(R, I)	visited(golasgil, gondor)	1
visited(Z, I)	visited(brealight, fangorn)	1
visited(X, I)	visited(witch_king, mordor)	1
visited(Z, I)	visited(thranduil, mirkwood)	1
companion(maggot, frodo)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
bond(frodo, I)	bond(X, Y) :- fellowship(X), fellowship(Y), companion(X, Y)	1
mortal(isildur)	mortal(X) :- race(X, human)	1
visited(_EX0, mordor)	visited(shagrat, mordor)	1
visited(_EX0, shire)	visited(frodo, shire)	1
race(I, L)	race(faramir, human)	1
race(I, L)	race(gimli, dwarf)	1
companion(boromir, pippin)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX1, I)	visited(earendil, rivendell)	1
visited(I, L)	visited(galadriel, lothlorien)	1
visited(_EX0, shire)	visited(goldilocks, shire)	1
visited(_EX0, I)	visited(fastred, shire)	1
race(R2, I)	race(legolas, elf)	1
visited(R2, I)	visited(sauron, mordor)	1
companion(bombadil, R1)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Y, rivendell)	visited(legolas, rivendell)	1
visited(R1, I)	visited(isildur, gondor)	1
character(I)	character(bifur)	1
visited(Y, shire)	visited(maggot, shire)	1
character(I)	character(duinhir)	1
character(I)	character(gamling)	1
visited(I, L)	visited(elendil, mordor)	1
visited(_EX0, I)	visited(eowyn, rohan)	1
visited(Y, I)	visited(bergil, gondor)	1
visited(R1, gondor)	visited(faramir, gondor)	1
visited(R1, rivendell)	visited(gandalf, rivendell)	1
visited(_EX1, I)	visited(treebeard, fangorn)	1
visited(Z, mordor)	visited(shagrat, mordor)	1
alignment(R1, good)	alignment(bilbo, good)	1
visited(I, L)	visited(frodo, rivendell)	1
companion(legolas, pippin)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX1, ithilien)	visited(anborn, ithilien)	1
diverse(X, sauron)	diverse(X, Y) :- companion(X, Y), race(X, R1), race(Y, R2)	1
visited(I, fangorn)	visited(finglas, fangorn)	1
visited(_EX0, rivendell)	visited(legolas, rivendell)	1
visited(X, shire)	visited(fastred, shire)	1
visited(L, fangorn)	visited(finglas, fangorn)	1
visited(_EX1, mordor)	visited(sam, mordor)	1
visited(L, gondor)	visited(beregond, gondor)	1
visited(Z, I)	visited(duilin, gondor)	1
visited(pippin, I)	visited(pippin, rivendell)	1
visited(R2, I)	visited(gandalf, rivendell)	1
visited(forlong, gondor)	visited(forlong, gondor)	1
visited(Y, moria)	visited(gandalf, moria)	1
companion(boromir, balin)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Z, I)	visited(eowyn, rohan)	1
visited(_EX1, moria)	visited(boromir, moria)	1
visited(Z, I)	visited(pippin, rivendell)	1
visited(_EX0, moria)	visited(gandalf, moria)	1
race(isildur, I)	race(isildur, human)	1
character(I)	character(elfstan)	1
visited(Z, moria)	visited(gandalf, moria)	1
visited(Z, I)	visited(pippin, moria)	1
character(I)	character(treebeard)	1
visited(R1, I)	visited(fastred, shire)	1
visited(Y, gondor)	visited(elendil, gondor)	1
carries(I, L)	carries(gandalf, glamdring)	1
visited(_EX1, erebor)	visited(thorin, erebor)	1
visited(_EX1, I)	visited(thranduil, mirkwood)	1
visited(R2, I)	visited(goldilocks, shire)	1
visited(R, I)	visited(beechbone, fangorn)	1
visited(L, I)	visited(celeborn, lothlorien)	1
visited(X, I)	visited(elwing, rivendell)	1
visited(R1, I)	visited(duilin, gondor)	1
visited(R1, I)	visited(eowyn, rohan)	1
visited(_EX1, I)	visited(frodo, moria)	1
visited(I, L)	visited(butterbur, bree)	1
visited(_EX0, moria)	visited(sam, moria)	1
mortal(boromir)	mortal(X) :- race(X, human)	1
visited(I, L)	visited(faramir, gondor)	1
character(I)	character(primula)	1
visited(Z, moria)	visited(sam, moria)	1
visited(R, gondor)	visited(duilin, gondor)	1
visited(R, fangorn)	visited(fimbthil, fangorn)	1
visited(_EX0, shire)	visited(gamgee, shire)	1
visited(Z, isengard)	visited(saruman, isengard)	1
visited(_EX1, I)	visited(frodo, shire)	1
visited(I, L)	visited(elrohir, rivendell)	1
visited(X, I)	visited(lurtz, isengard)	1
visited(L, I)	visited(gamling, rohan)	1
character(I)	character(damrod)	1
visited(R, isengard)	visited(lurtz, isengard)	1
visited(_EX1, I)	visited(goldilocks, shire)	1
companion(legolas, boromir)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Z, I)	visited(sam, rivendell)	1
visited(fastred, shire)	visited(fastred, shire)	1
visited(_EX0, fangorn)	visited(finglas, fangorn)	1
visited(theoden, rohan)	visited(theoden, rohan)	1
visited(Y, gondor)	visited(forlong, gondor)	1
visited(R, shire)	visited(elfstan, shire)	1
visited(Y, rivendell)	visited(merry, rivendell)	1
character(I)	character(frodo)	1
visited(R1, I)	visited(gimli, moria)	1
visited(X, mordor)	visited(isildur, mordor)	1
companion(merry, merry)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Y, ithilien)	visited(damrod, ithilien)	1
race(pippin, I)	race(pippin, hobbit)	1
visited(L, ithilien)	visited(mablung, ithilien)	1
visited(R, lothlorien)	visited(celeborn, lothlorien)	1
race(R2, hobbit)	race(frodo, hobbit)	1
visited(I, gondor)	visited(denethor, gondor)	1
mortal(pippin)	mortal(X) :- race(X, hobbit)	1
visited(L, I)	visited(forlong, gondor)	1
companion(boromir, sam)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Y, I)	visited(glorfindel, rivendell)	1
visited(R1, gondor)	visited(denethor, gondor)	1
visited(Y, gondor)	visited(faramir, gondor)	1
visited(Y, I)	visited(dervorin, gondor)	1
visited(R1, rohan)	visited(erkenbrand, rohan)	1
visited(X, I)	visited(sam, mordor)	1
mortal(I)	mortal(X) :- race(X, dwarf)	1
race(I, L)	race(sauron, maia)	1
character(I)	character(gwaihir)	1
visited(_EX0, I)	visited(sauron, mordor)	1
visited(_EX1, I)	visited(pippin, moria)	1
visited(_EX0, rivendell)	visited(merry, rivendell)	1
visited(R2, I)	visited(gimli, rivendell)	1
visited(Z, shire)	visited(bilbo, shire)	1
visited(_EX1, fangorn)	visited(beechbone, fangorn)	1
companion(rosie, frodo)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX0, I)	visited(bombadil, shire)	1
visited(I, L)	visited(earendil, rivendell)	1
visited(_EX1, rivendell)	visited(elrohir, rivendell)	1
visited(_EX1, rohan)	visited(hama, rohan)	1
visited(_EX0, lothlorien)	visited(galadriel, lothlorien)	1
visited(L, fangorn)	visited(beechbone, fangorn)	1
character(I)	character(thorin)	1
character(I)	character(denethor)	1
visited(L, shire)	visited(fastred, shire)	1
character(I)	character(saruman)	1
visited(Y, I)	visited(rosie, shire)	1
visited(Y, gondor)	visited(hirluin, gondor)	1
visited(R1, gondor)	visited(duinhir, gondor)	1
visited(Z, rohan)	visited(eomer, rohan)	1
visited(X, I)	visited(elladan, rivendell)	1
visited(R1, rohan)	visited(theoden, rohan)	1
visited(X, I)	visited(finglas, fangorn)	1
visited(_EX1, I)	visited(gimli, rivendell)	1
home(R, shire)	home(sam, shire)	1
carries(I, phial)	carries(sam, phial)	1
visited(_EX0, I)	visited(duinhir, gondor)	1
visited(Z, I)	visited(eomer, rohan)	1
visited(R1, shire)	visited(rose, shire)	1
companion(R, R)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(I, fangorn)	visited(brealight, fangorn)	1
visited(I, shire)	visited(bombadil, shire)	1
visited(_EX1, fangorn)	visited(brealight, fangorn)	1
race(theoden, I)	race(theoden, human)	1
visited(I, rivendell)	visited(legolas, rivendell)	1
visited(L, I)	visited(hirluin, gondor)	1
race(I, L)	race(boromir, human)	1
home(X, I)	home(legolas, mirkwood)	1
visited(X, shire)	visited(bombadil, shire)	1
visited(R2, I)	visited(derufin, gondor)	1
visited(L, fangorn)	visited(brealight, fangorn)	1
visited(R1, moria)	visited(gandalf, moria)	1
visited(Y, mordor)	visited(witch_king, mordor)	1
visited(_EX1, gondor)	visited(beregond, gondor)	1
alignment(R2, good)	alignment(pippin, good)	1
visited(R1, shire)	visited(sam, shire)	1
visited(R, rohan)	visited(eomer, rohan)	1
visited(_EX1, rivendell)	visited(earendil, rivendell)	1
character(I)	character(gandalf)	1
visited(Z, I)	visited(golasgil, gondor)	1
mortal(gloin)	mortal(X) :- race(X, dwarf)	1
visited(Y, mordor)	visited(gorbag, mordor)	1
race(_EX1, I)	race(elrond, elf)	1
visited(Y, I)	visited(hama, rohan)	1
home(X, I)	home(aragorn, gondor)	1
visited(_EX1, I)	visited(glorfindel, rivendell)	1
visited(Z, I)	visited(gollum, mordor)	1
companion(boromir, I)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX0, I)	visited(thorin, erebor)	1
visited(X, rohan)	visited(ghân, rohan)	1
race(I, L)	race(maggot, hobbit)	1
visited(Y, shire)	visited(rosie, shire)	1
character(I)	character(bolg)	1
visited(Y, rivendell)	visited(aragorn, rivendell)	1
visited(_EX1, moria)	visited(legolas, moria)	1
visited(R, I)	visited(boromir, rivendell)	1
visited(_EX0, moria)	visited(boromir, moria)	1
visited(R1, rivendell)	visited(elrohir, rivendell)	1
visited(L, rivendell)	visited(boromir, rivendell)	1
visited(_EX0, moria)	visited(balin, moria)	1
visited(L, bree)	visited(butterbur, bree)	1
visited(Z, moria)	visited(balin, moria)	1
visited(I, L)	visited(gandalf, rivendell)	1
visited(fladrif, fangorn)	visited(fladrif, fangorn)	1
visited(R, I)	visited(quickbeam, fangorn)	1
visited(X, rivendell)	visited(legolas, rivendell)	1
race(X, I)	race(elrond, elf)	1
visited(lurtz, isengard)	visited(lurtz, isengard)	1
visited(gimli, moria)	visited(gimli, moria)	1
visited(R1, fangorn)	visited(leaflock, fangorn)	1
visited(_EX1, mordor)	visited(gothmog, mordor)	1
visited(R, gondor)	visited(golasgil, gondor)	1
companion(merry, sam)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(elfstan, shire)	visited(elfstan, shire)	1
visited(X, gondor)	visited(faramir, gondor)	1
visited(Y, I)	visited(aragorn, moria)	1
race(arwen, I)	race(arwen, elf)	1
visited(_EX0, I)	visited(gandalf, moria)	1
visited(_EX1, I)	visited(eomer, rohan)	1
visited(thranduil, mirkwood)	visited(thranduil, mirkwood)	1
visited(R1, mordor)	visited(shagrat, mordor)	1
visited(Y, I)	visited(rose, shire)	1
visited(L, I)	visited(glorfindel, rivendell)	1
visited(X, I)	visited(elrond, rivendell)	1
visited(R, I)	visited(forlong, gondor)	1
visited(R2, I)	visited(shagrat, mordor)	1
visited(beregond, gondor)	visited(beregond, gondor)	1
visited(R, I)	visited(sam, moria)	1
companion(rosie, R1)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
race(_EX1, I)	race(merry, hobbit)	1
companion(frodo, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(R, I)	visited(pippin, rivendell)	1
companion(gandalf, I)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
character(I)	character(bofur)	1
visited(L, mordor)	visited(gorbag, mordor)	1
visited(R, I)	visited(goldberry, shire)	1
visited(_EX1, shire)	visited(elfstan, shire)	1
race(I, human)	race(elendil, human)	1
visited(L, I)	visited(gandalf, isengard)	1
race(X, I)	race(theoden, human)	1
visited(I, rivendell)	visited(bilbo, rivendell)	1
visited(X, I)	visited(gloin, rivendell)	1
visited(Z, gondor)	visited(duilin, gondor)	1
visited(Y, I)	visited(sam, shire)	1
visited(_EX1, I)	visited(golasgil, gondor)	1
visited(L, I)	visited(anborn, ithilien)	1
visited(X, I)	visited(radagast, mirkwood)	1
character(I)	character(hirluin)	1
visited(_EX1, rivendell)	visited(elwing, rivendell)	1
visited(_EX1, I)	visited(gollum, mordor)	1
visited(Z, I)	visited(beechbone, fangorn)	1
visited(L, I)	visited(witch_king, mordor)	1
companion(R1, elwing)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(I, L)	visited(quickbeam, fangorn)	1
visited(Z, rivendell)	visited(elladan, rivendell)	1
visited(X, I)	visited(maggot, shire)	1
visited(_EX1, I)	visited(legolas, rivendell)	1
visited(_EX0, I)	visited(elfstan, shire)	1
visited(L, ithilien)	visited(damrod, ithilien)	1
visited(X, mordor)	visited(elendil, mordor)	1
visited(I, rohan)	visited(gamling, rohan)	1
visited(I, L)	visited(gandalf, moria)	1
diverse(arwen, _EX1)	diverse(X, Y) :- companion(X, Y), race(X, R1), race(Y, R2)	1
visited(beechbone, fangorn)	visited(beechbone, fangorn)	1
visited(L, shire)	visited(bombadil, shire)	1
visited(R, I)	visited(bombadil, shire)	1
visited(merry, moria)	visited(merry, moria)	1
visited(X, I)	visited(mablung, ithilien)	1
visited(Y, I)	visited(mablung, ithilien)	1
visited(I, rivendell)	visited(elwing, rivendell)	1
visited(R1, gondor)	visited(derufin, gondor)	1
visited(R, I)	visited(hama, rohan)	1
visited(I, L)	visited(fimbthil, fangorn)	1
visited(R, rivendell)	visited(frodo, rivendell)	1
alignment(merry, good)	alignment(merry, good)	1
visited(R1, I)	visited(beechbone, fangorn)	1
race(_EX1, I)	race(faramir, human)	1
companion(X, maggot)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(X, I)	visited(brealight, fangorn)	1
visited(glorfindel, rivendell)	visited(glorfindel, rivendell)	1
visited(Y, moria)	visited(frodo, moria)	1
visited(frodo, shire)	visited(frodo, shire)	1
companion(sam, gloin)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(I, L)	visited(sam, moria)	1
visited(Y, I)	visited(elanor, shire)	1
character(I)	character(glorfindel)	1
